ID,Job Title,Company Title,Tenure,Job Type
160714KEV0000835,Data Scientist / Engineer,dsm-firmenich ,Aug 2018 - Present · 5 yrs 5 mos,sm-firmenich · Full-timedsm-firmenich · Full-time
160714KEV0000835,"Learning Developer for open, blended and online learning",TU DelftTU Delft,Nov 2016 - Jul 2018 · 1 yr 9 mos,DelftTU Delft
160714KEV0000835,Assistant Professor,McMaster UniversityMcMaster University,Jul 2012 - Aug 2016 · 4 yrs 2 mos,cMaster UniversityMcMaster University
160714KEV0000835,Director,ConnectMVConnectMV,2008 - Aug 2015 · 7 yrs 8 mos,nnectMVConnectMV
160714KEV0000835,Process Engineer,GlaxoSmithKlineGlaxoSmithKline,Jul 2011 - Jun 2012 · 1 yr,axoSmithKlineGlaxoSmithKline
160714KEV0000835,Sessional Instructor,McMaster UniversityMcMaster University,Jan 2010 - Apr 2012 · 2 yrs 4 mos,cMaster UniversityMcMaster University
160714KEV0000835,Engineer (co-founder),ProSensusProSensus,2004 - 2008 · 4 yrs,SensusProSensus
160714KEV0000835,Research Engineer,McMaster UniversityMcMaster University,2002 - 2006 · 4 yrs,cMaster UniversityMcMaster University
161034JAS0000840,Data Scientist,BigData RepublicBigData Republic,Nov 2021 - Present · 2 yrs 2 mos,gData RepublicBigData Republic
161034JAS0000840,Data Scientist (Vantage AI),Ahold DelhaizeAhold Delhaize,Jan 2021 - Present · 3 yrs,ld DelhaizeAhold Delhaize
161034JAS0000840,Data Scientist,Vantage AIVantage AI,Jul 2018 - Oct 2021 · 3 yrs 4 mos,age AIVantage AI
161034JAS0000840,Data Scientist (Vantage AI),ProRailProRail,May 2019 - Dec 2020 · 1 yr 8 mos,RailProRail
161034JAS0000840,Data Scientist (Vantage AI),Winkelstraat.nlWinkelstraat.nl,Aug 2018 - Apr 2019 · 9 mos,nkelstraat.nlWinkelstraat.nl
161034JAS0000840,Data Scientist,DPA ITDPA IT,Apr 2017 - Jun 2018 · 1 yr 3 mos,PA ITDPA IT
161034JAS0000840,Data Scientist (DPA),bol.combol.com,Nov 2017 - Apr 2018 · 6 mos,l.combol.com
161034JAS0000840,Data Scientist (DPA),Statistics NetherlandsStatistics Netherlands,Jul 2017 - Aug 2017 · 2 mos,atistics NetherlandsStatistics Netherlands
161034JAS0000840,Internship,AllianderAlliander,Jan 2016 - Dec 2016 · 1 yr,lianderAlliander
161153MAR0000842,Data Scientist,Energy Essentials Group B.V. ,Jan 2023 - Present · 1 yr,rgy Essentials Group B.V. · Full-timeEnergy Essentials Group B.V. · Full-time
161431TIM0000846,Data Scientist,Rabobank ,Jan 2023 - Present · 1 yr,bank · Full-timeRabobank · Full-time
161431TIM0000846,Data Science & BI Specialist,Proactis ,Sep 2022 - Nov 2022 · 3 mos,actis · Full-timeProactis · Full-time
161431TIM0000846,Data Science Intern,Sportec Solutions AG ,Mar 2022 - May 2022 · 3 mos,rtec Solutions AG · InternshipSportec Solutions AG · Internship
161431TIM0000846,Working Student,descript Solutions GmbH ,Aug 2019 - Jan 2020 · 6 mos,escript Solutions GmbH · Part-timedescript Solutions GmbH · Part-time
161431TIM0000846,Data Science Intern,Deutsche BundesbankDeutsche Bundesbank,Oct 2018 - Mar 2019 · 6 mos,eutsche BundesbankDeutsche Bundesbank
161431TIM0000846,Parliamentary Intern,Deutscher BundestagDeutscher Bundestag,Sep 2018 · 1 mo,eutscher BundestagDeutscher Bundestag
162153TOL0000857,Senoir Data Scientist,Albert Heijn ,Sep 2022 - Present · 1 yr 4 mos,bert Heijn · Full-timeAlbert Heijn · Full-time
162153TOL0000857,Senior Data Scientist,Roku Inc. ,Mar 2022 - Sep 2022 · 7 mos,ku Inc. · Full-timeRoku Inc. · Full-time
162153TOL0000857,Senior Data Scientist,Coca-Cola İçecek ,Mar 2020 - Mar 2022 · 2 yrs 1 mo,ca-Cola İçecek · Full-timeCoca-Cola İçecek · Full-time
162153TOL0000857,Data Scientist,Solvoyo ,Apr 2019 - Mar 2020 · 1 yr,lvoyo · Full-timeSolvoyo · Full-time
162310WAN0000859,Senior Data Scientist,Brenntag ,Jun 2023 - Present · 7 mos,nntag · Full-timeBrenntag · Full-time
162310WAN0000859,Expert Reviewer/Rapporteur,European CommissionEuropean Commission,May 2018 - Present · 5 yrs 8 mos,pean CommissionEuropean Commission
162310WAN0000859,Data Scientist,TMC ,Aug 2022 - May 2023 · 10 mos,C · Full-timeTMC · Full-time
162310WAN0000859,Scientist Self-Organizing Logistics,TNO ,Aug 2022 - Feb 2023 · 7 mos,· Full-timeTNO · Full-time
162310WAN0000859,Data Scientist / AI Researcher at R&D Hub Logistics,NS ReizigersNS Reizigers,May 2015 - Jul 2022 · 7 yrs 3 mos,ReizigersNS Reizigers
162310WAN0000859,Guest Researcher,Delft University of TechnologyDelft University of Technology,Oct 2015 - Jan 2018 · 2 yrs 4 mos,elft University of TechnologyDelft University of Technology
162310WAN0000859,Data Scientist,Pipesurvey InternationalPipesurvey International,Nov 2012 - Apr 2015 · 2 yrs 6 mos,pesurvey InternationalPipesurvey International
162357OLI0000860,Operations Research Consultant - Data Scientist,Air France KLM Martinair CargoAir France KLM Martinair Cargo,Sep 2021 - Present · 2 yrs 4 mos,r France KLM Martinair CargoAir France KLM Martinair Cargo
162437OLG0000861,Data Lead,Battolyser Systems ,Jan 2023 - Present · 1 yr,tolyser Systems · Full-timeBattolyser Systems · Full-time
162553EVA0000863,Senior Data Scientist,IKEA ,Sep 2023 - Present · 4 mos,· Full-timeIKEA · Full-time
162711DEN0000865,Data Scientist,TenneT ,Jun 2022 - Present · 1 yr 7 mos,nneT · Full-timeTenneT · Full-time
162711DEN0000865,Head of Data Science,VoorVoet - Praktijk voor Podotherapie ,Oct 2022 - Present · 1 yr 3 mos,orVoet - Praktijk voor Podotherapie · FreelanceVoorVoet - Praktijk voor Podotherapie · Freelance
162711DEN0000865,Data Scientist,Ecare ,Feb 2020 - May 2022 · 2 yrs 4 mos, · Full-timeEcare · Full-time
162711DEN0000865,Data Scientist,Belastingdienst ,Aug 2019 - Jan 2020 · 6 mos,lastingdienst · Full-timeBelastingdienst · Full-time
162750PAU0000866,Business Consultant & Data Scientist,Nederlandse Spoorwegen ,Nov 2023 - Present · 2 mos,derlandse Spoorwegen · Full-timeNederlandse Spoorwegen · Full-time
162750PAU0000866,Product Manager & Lead Data Scientist,Source.ag ,May 2021 - Sep 2023 · 2 yrs 5 mos,urce.ag · Full-timeSource.ag · Full-time
163029GUI0000870,Senior Data Consultant,TMC ,Nov 2020 - Present · 3 yrs 2 mos,C · Full-timeTMC · Full-time
163029GUI0000870,Senior Data Scientist,Photonis ,Aug 2022 - Oct 2023 · 1 yr 3 mos,tonis · Full-timePhotonis · Full-time
163029GUI0000870,Senior Data Engineer,Rolande ,Nov 2021 - Aug 2022 · 10 mos,lande · Full-timeRolande · Full-time
163029GUI0000870,Data Strategy Advisor,Power-Fi  ,Jul 2017 - Aug 2022 · 5 yrs 2 mos,wer-Fi  · ContractPower-Fi  · Contract
163029GUI0000870,Data Warehouse Architect,Fabory ,May 2021 - Nov 2021 · 7 mos,ry · Full-timeFabory · Full-time
163106ALE0000871,Senior Data Scientist,Ipsos Nederland ,Mar 2023 - Present · 10 mos,s Nederland · Full-timeIpsos Nederland · Full-time
163106ALE0000871,Data Scientist,SOCIALDATABASE ,Dec 2019 - Feb 2023 · 3 yrs 3 mos,ATABASE · Full-timeSOCIALDATABASE · Full-time
163555GUU0000878,Data Scientist,ParkBee ,Apr 2022 - Present · 1 yr 9 mos,e · Full-timeParkBee · Full-time
163555GUU0000878,Lecturer: Data Science for Auditors,Nyenrode Business University ,Apr 2021 - Present · 2 yrs 9 mos,nrode Business University · Part-timeNyenrode Business University · Part-time
163555GUU0000878,Senior Consultant,Amsterdam Data Collective ,Nov 2021 - Mar 2022 · 5 mos,erdam Data Collective · Full-timeAmsterdam Data Collective · Full-time
163710SEL0000880,Senior Data Scientist,Mutual of Omaha ,Sep 2022 - Present · 1 yr 4 mos,utual of Omaha · Full-timeMutual of Omaha · Full-time
163710SEL0000880,Research Fellow in AI for Medical Image Analysis,The Johns Hopkins University ,Jul 2021 - Jul 2022 · 1 yr 1 mo, Johns Hopkins University · Full-timeThe Johns Hopkins University · Full-time
163710SEL0000880,Postdoc AI in Radiology,The Netherlands Cancer Institute ,Feb 2020 - Jul 2021 · 1 yr 6 mos, Netherlands Cancer Institute · Full-timeThe Netherlands Cancer Institute · Full-time
163710SEL0000880,AI Fellowship,CINI Consorzio Interuniversitario Nazionale per l'InformaticaCINI Consorzio Interuniversitario Nazionale per l'Informatica,Jun 2019 - Aug 2019 · 3 mos,Consorzio Interuniversitario Nazionale per l'InformaticaCINI Consorzio Interuniversitario Nazionale per l'Informatica
163710SEL0000880,Data Scientist,Enigma Pattern IncEnigma Pattern Inc,Jun 2018 - Jun 2019 · 1 yr 1 mo,gma Pattern IncEnigma Pattern Inc
163710SEL0000880,Research Assistant,Lodz University of TechnologyLodz University of Technology,Oct 2016 - May 2018 · 1 yr 8 mos,dz University of TechnologyLodz University of Technology
163710SEL0000880,Traineeship (PhD),Helmholtz-zentrum Dresden-RossendorfHelmholtz-zentrum Dresden-Rossendorf,Feb 2016 - Jun 2016 · 5 mos,lmholtz-zentrum Dresden-RossendorfHelmholtz-zentrum Dresden-Rossendorf
163710SEL0000880,System Engineer,Infosys BPOInfosys BPO,Jan 2014 - Jan 2016 · 2 yrs 1 mo,sys BPOInfosys BPO
163710SEL0000880,Software Programmer,BSH Bosch and Siemens Home Appliances GroupBSH Bosch and Siemens Home Appliances Group,Jul 2012 - Aug 2013 · 1 yr 2 mos,Bosch and Siemens Home Appliances GroupBSH Bosch and Siemens Home Appliances Group
163951TAR0000884,Senior Data Scientist,Elsevier ,Jan 2023 - Present · 1 yr,sevier · Full-timeElsevier · Full-time
163951TAR0000884,Data Analyst,ABN AMRO Bank N.V. ,Oct 2020 - Dec 2022 · 2 yrs 3 mos,AMRO Bank N.V. · Full-timeABN AMRO Bank N.V. · Full-time
163951TAR0000884,Data Scientist,ING ,Aug 2018 - Sep 2020 · 2 yrs 2 mos,· ContractING · Contract
163951TAR0000884,Senior Business Analyst,Tata Consultancy Services ,Apr 2017 - Aug 2018 · 1 yr 5 mos,a Consultancy Services · Full-timeTata Consultancy Services · Full-time
163951TAR0000884,Associate Consultant,CenturyLink ,Jul 2015 - Feb 2017 · 1 yr 8 mos,nturyLink · Full-timeCenturyLink · Full-time
163951TAR0000884,Summer Internship,Indian Institute of Capital MarketsIndian Institute of Capital Markets,May 2014 - Jul 2014 · 3 mos,ian Institute of Capital MarketsIndian Institute of Capital Markets
163951TAR0000884,Summer Trainee,Rhine-Waal UniversityRhine-Waal University,Jun 2013 - Jul 2013 · 2 mos,ne-Waal UniversityRhine-Waal University
164116OLI0000886,Principal Data Scientist,Skyscanner ,Oct 2023 - Present · 3 mos,r · Full-timeSkyscanner · Full-time
164116OLI0000886,Staff Data Scientist,Meta ,Apr 2022 - Sep 2023 · 1 yr 6 mos,eta · Full-timeMeta · Full-time
164154CLÉ0000887,Data Scientist,Opply ,Mar 2022 - Present · 1 yr 10 mos,y · Full-timeOpply · Full-time
164235GUR0000888,Technical Product Owner Data Science,FLYR ,Nov 2023 - Present · 2 mos,· PermanentFLYR · Permanent
164235GUR0000888,Senior Data Scientist,GrodanGrodan,Dec 2018 - Oct 2023 · 4 yrs 11 mos,danGrodan
164235GUR0000888,Senior Data Scientist,Calendar42Calendar42,Mar 2017 - Nov 2018 · 1 yr 9 mos,endar42Calendar42
164235GUR0000888,Senior Data Scientist,GetSocial BVGetSocial BV,Aug 2016 - Feb 2017 · 7 mos,tSocial BVGetSocial BV
164235GUR0000888,Artificial Intelligence Team Leader,Kuveyt Turk Participation BankKuveyt Turk Participation Bank,Apr 2015 - Jul 2016 · 1 yr 4 mos,yt Turk Participation BankKuveyt Turk Participation Bank
164235GUR0000888,Data Scientist,Logos Ltd.Logos Ltd.,Feb 2015 - Apr 2015 · 3 mos,gos Ltd.Logos Ltd.
164314JOS0000889,Data Scientist,Software engineer,TNO · Full-timeTNO · Full-time,ftware engineer
164314JOS0000889,Data Scientist,Employeneur,TMC · Full-timeTMC · Full-time,oyeneur
164314JOS0000889,AI Research Scientist,Philips ,Apr 2022 - Apr 2023 · 1 yr 1 mo,lips · Full-timePhilips · Full-time
164314JOS0000889,Member,Nova TalentNova Talent,Nov 2021 - Apr 2022 · 6 mos,va TalentNova Talent
164314JOS0000889,Data Scientist,Bosch Transmission Technology B.V. ,Sep 2019 - Mar 2022 · 2 yrs 7 mos,sch Transmission Technology B.V. · Full-timeBosch Transmission Technology B.V. · Full-time
164314JOS0000889,Deep Learning intern,PhilipsPhilips,Feb 2019 - Aug 2019 · 7 mos,lipsPhilips
164314JOS0000889,Master student in Data Science,EIT DigitalEIT Digital,Sep 2017 - Aug 2019 · 2 yrs,DigitalEIT Digital
164314JOS0000889,Research Intern,WildmokaWildmoka,Jun 2018 - Aug 2018 · 3 mos,ldmokaWildmoka
164314JOS0000889,Business Analyst Intern,VodafoneVodafone,Nov 2016 - Aug 2017 · 10 mos,dafoneVodafone
164314JOS0000889,QA Test Engineer Intern,FLIR SystemsFLIR Systems,Mar 2016 - Jun 2016 · 4 mos,SystemsFLIR Systems
164314JOS0000889,Member of the Organizing Committee of Induforum 2016,InduforumInduforum,Sep 2015 - Apr 2016 · 8 mos,uforumInduforum
164440CAT0000891,Data Scientist,Julius Clinical ,Sep 2023 - Present · 4 mos,ius Clinical · Full-timeJulius Clinical · Full-time
164440CAT0000891,Junior Data Scientist II,Artefact ,Nov 2022 - Aug 2023 · 10 mos,efact · Full-timeArtefact · Full-time
164558DEL0000893,Data Scientist,FourthFourth,Dec 2022 - Present · 1 yr 1 mo,urthFourth
164752FEN0000896,Data Scientist,Just Eat Takeaway.com ,Sep 2023 - Present · 4 mos, Eat Takeaway.com · Full-timeJust Eat Takeaway.com · Full-time
164752FEN0000896,Data Scientist Consultant,IBM ,May 2023 - Dec 2023 · 8 mos, · Full-timeIBM · Full-time
164752FEN0000896,Data Analyst,accantec groupaccantec group,Sep 2022 - Jan 2023 · 5 mos,ec groupaccantec group
164831KAU0000897,"Data Scientist, AI Fairness",KPN ,Jan 2023 - Present · 1 yr,· ContractKPN · Contract
164831KAU0000897,Chairperson of the Board,EngD Data Science Association DSconnect ,Nov 2022 - Present · 1 yr 2 mos, Data Science Association DSconnect · Part-timeEngD Data Science Association DSconnect · Part-time
164831KAU0000897,Machine Learning Tutor,Upwork ,Mar 2023 - Sep 2023 · 7 mos,rk · FreelanceUpwork · Freelance
164831KAU0000897,Data Scientist,DLL ,Oct 2022 - Jan 2023 · 4 mos,LL · ContractDLL · Contract
164831KAU0000897,Data Scientist,NXP Semiconductors ,Apr 2022 - Aug 2022 · 5 mos,Semiconductors · ContractNXP Semiconductors · Contract
164831KAU0000897,Data Scientist,Naturalis Biodiversity Center ,Feb 2022 - May 2022 · 4 mos,uralis Biodiversity Center · ContractNaturalis Biodiversity Center · Contract
164916MAR0000898,Data Scientist at Intelligence Led Financial Crime,ABN AMRO BankABN AMRO Bank,Jun 2020 - Present · 3 yrs 7 mos,AMRO BankABN AMRO Bank
164916MAR0000898,Physics Teacher (substitute),Farel CollegeFarel College,Nov 2019 - Apr 2020 · 6 mos,l CollegeFarel College
164916MAR0000898,PhD Candidate,Image Sciences InstituteImage Sciences Institute,Sep 2015 - Dec 2019 · 4 yrs 4 mos, Sciences InstituteImage Sciences Institute
164916MAR0000898,Guest PhD-student,Uppsala UniversityUppsala University,Aug 2018 - Nov 2018 · 4 mos,a UniversityUppsala University
164916MAR0000898,Intern divisie Beeld,UMC UtrechtUMC Utrecht,Dec 2014 - Aug 2015 · 9 mos,C UtrechtUMC Utrecht
164916MAR0000898,Intern Radiology-MUSIC,RadboudumcRadboudumc,Sep 2014 - Nov 2014 · 3 mos,boudumcRadboudumc
164916MAR0000898,Student assistent,University of TwenteUniversity of Twente,Nov 2012 - Jul 2014 · 1 yr 9 mos,versity of TwenteUniversity of Twente
164916MAR0000898,voorzitter,ESBV BuitenwestenESBV Buitenwesten,Oct 2011 - Oct 2012 · 1 yr 1 mo,BuitenwestenESBV Buitenwesten
165238MAR0000903,Team Lead Data Scientist,ABN AMRO Bank N.V. ,Oct 2021 - Present · 2 yrs 3 mos,AMRO Bank N.V. · Full-timeABN AMRO Bank N.V. · Full-time
165507ABE0000907,Data Scientist,PGGM ,Sep 2021 - Present · 2 yrs 4 mos, · Full-timePGGM · Full-time
165507ABE0000907,Data Scientist,EY VODW ,Dec 2019 - Sep 2021 · 1 yr 10 mos,VODW · Full-timeEY VODW · Full-time
165507ABE0000907,Audit committee,Wijsgerige Faculteitsvereniging ERAWijsgerige Faculteitsvereniging ERA,Sep 2018 - Sep 2020 · 2 yrs 1 mo,jsgerige Faculteitsvereniging ERAWijsgerige Faculteitsvereniging ERA
165507ABE0000907,Graduate Intern Commercial Analytics,KPNKPN,Mar 2019 - Sep 2019 · 7 mos,
165507ABE0000907,"Full-time Board Member: Commissioner of Activities, Marketing & ICT",B&R Beurs Erasmus Investment SocietyB&R Beurs Erasmus Investment Society,Jul 2017 - Jul 2018 · 1 yr 1 mo,Beurs Erasmus Investment SocietyB&R Beurs Erasmus Investment Society
165707RIC0000910,Senior Data Scientist,Universitair Medisch Centrum Utrecht ,Aug 2020 - Present · 3 yrs 5 mos,versitair Medisch Centrum Utrecht · Full-timeUniversitair Medisch Centrum Utrecht · Full-time
165707RIC0000910,Data Scientist,Vantage AIVantage AI,Sep 2018 - Aug 2020 · 2 yrs,age AIVantage AI
165707RIC0000910,PhD,University of AmsterdamUniversity of Amsterdam,Sep 2014 - Aug 2018 · 4 yrs,versity of AmsterdamUniversity of Amsterdam
165707RIC0000910,Student Assistant,University College UtrechtUniversity College Utrecht,Sep 2011 - Jun 2012 · 10 mos,versity College UtrechtUniversity College Utrecht
165707RIC0000910,Academic Advisor,University College Utrecht All Students Interest CouncilUniversity College Utrecht All Students Interest Council,Sep 2010 - Jun 2011 · 10 mos,versity College Utrecht All Students Interest CouncilUniversity College Utrecht All Students Interest Council
165707RIC0000910,College Council representative,University College UtrechtUniversity College Utrecht,Sep 2010 - Jun 2011 · 10 mos,versity College UtrechtUniversity College Utrecht
165834GAB0000912,Junior Data Scientist,GRESB ,Apr 2023 - Present · 9 mos,· Full-timeGRESB · Full-time
165834GAB0000912,Junior Data Scientist,Taka Insights ,Aug 2021 - Mar 2023 · 1 yr 8 mos,Insights · Full-timeTaka Insights · Full-time
165834GAB0000912,Applied Data Science Bootcamp Student,AluraAlura,Nov 2020 - Apr 2021 · 6 mos,uraAlura
165834GAB0000912,Master's degree student,CAPES - Coordenação de Aperfeiçoamento de Pessoal de Nível SuperiorCAPES - Coordenação de Aperfeiçoamento de Pessoal de Nível Superior,Aug 2016 - Oct 2018 · 2 yrs 3 mos,- Coordenação de Aperfeiçoamento de Pessoal de Nível SuperiorCAPES - Coordenação de Aperfeiçoamento de Pessoal de Nível Superior
165834GAB0000912,Teacher Assistent,Universidade Federal do Rio Grande do NorteUniversidade Federal do Rio Grande do Norte,Feb 2017 - Jun 2017 · 5 mos,versidade Federal do Rio Grande do NorteUniversidade Federal do Rio Grande do Norte
165834GAB0000912,Requirements Analyst,Superintendência de Informática - UFRNSuperintendência de Informática - UFRN,Aug 2016 - Jan 2017 · 6 mos,rintendência de Informática - UFRNSuperintendência de Informática - UFRN
165834GAB0000912,Internship in Requirements Analysis,Superintendência de Informática - UFRNSuperintendência de Informática - UFRN,Jun 2014 - Dec 2015 · 1 yr 7 mos,rintendência de Informática - UFRNSuperintendência de Informática - UFRN
165834GAB0000912,Internship in Requirements Analysis,Gesttec - Gestão com TecnologiaGesttec - Gestão com Tecnologia,Jan 2013 - Jul 2013 · 7 mos,sttec - Gestão com TecnologiaGesttec - Gestão com Tecnologia
170157BAR0000917,Data Scientist,rond ,Oct 2022 - Present · 1 yr 3 mos,nd · Full-timerond · Full-time
